store_id,store_code,store_name,channel,hc,region,province,mcp,isActive,createdAt,createdBy,updatedBy
52005215,2320,DML_HCM_TDU - 21 Tran Nao,DMX,1,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003714,1496,DML_HCM_Q07 - 428 Nguyen Thi Thap,DMX,1,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003458,1537,DML_NDI_NDI - Loc Vuong,DMX,1,North,Nam Dinh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52009931,910,DML_STR_STR - 99 Hung Vuong,DMX,1,Mekong,Soc Trang,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52002651,911,DML_HCM_BTA - 953 Tinh Lo 10,DMX,1,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52002654,918,DML_BTH_PTH - 241 Tran Hung Dao,DMX,1,South,Binh Thuan,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003283,957,DML_PYE_THO - 222 Hung Vuong,DMX,1,Central,Phu Yen,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003463,1128,DML_HTI_HTI - Tran Phu,DMX,1,North,Ha Tinh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003000,454,DML_QNA_TKY - Phan Boi Chau,DMX,1,Central,Quang Nam,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003059,516,DML_NTH_PRA - 279 Ngo Gia Tu,DMX,1,South,Ninh Thuan,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003279,561,DML_QBI_DHO - 226 Tran Hung Dao,DMX,1,Central,Quang Binh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004292,569,DML_TNI_TBA - 10 Quoc Lo 22 (Trang Bang),DMX,1,South,Tay Ninh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70272788,14475,DML_HPH_LCH - 268 Tran Nguyen Han,DMX,1,North,Hai Phong,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52006689,4490,DML_HNO_CGI - 260 Cau Giay,DMX,1,North,Ha Noi,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52006945,4712,DML_HNO_HBT - 349 Minh Khai,DMX,1,North,Ha Noi,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003916,3926,DML_HNO_HMA - 1283 Giai Phong,DMX,1,North,Ha Noi,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52006002,3935,DML_HNO_DAN - Uy No,DMX,1,North,Ha Noi,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52006006,3939,DML_PTH_VTR - 1606A Hung Vuong,DMX,1,North,Phu Tho,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52006013,3948,DML_HTI_HTI - 173 Ha Huy Tap,DMX,1,North,Ha Tinh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52006017,3952,DML_TBI_TBI - 456 Ly Bon,DMX,1,North,Thai Binh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003329,76,DML_QNG_QNG - 275 Quang Trung,DMX,1,Central,Quang Ngai,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003498,97,DML_HCM_Q12 - 102 Le Van Khuong,DMX,1,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003300,140,DML_NBI_NBI - 2 Tran Hung Dao,DMX,1,North,Ninh Binh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003226,201,DML_BNI_TSO - Lo A1 Tu Son,DMX,1,North,Bac Ninh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003261,205,DML_DNA_LCH - 908A Ton Duc Thang,DMX,1,Central,Da Nang,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52002812,254,DML_HCM_Q07 - 677 Huynh Tan Phat,DMX,1,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52002931,396,DML_HCM_Q12 - 01 Bis To Ky,DMX,1,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003562,1225,DML_DNA_STR - Vo Van Kiet,DMX,1,Central,Da Nang,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52009950,1700,DML_HCM_TDU - 502 Do Xuan Hop,DMX,1,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004027,1820,DML_QNI_HLO - So 1 Duong 25/4,DMX,1,North,Quang Ninh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52008739,7105,DML_HCM_TDU - 794 Pham Van Dong,DMX,1,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70243320,9194,DML_HCM_PNH - 179 Phan Dang Luu,DMX,1,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52005493,2197,DMM_THO_TSO - 234 Pho Giat,DMX,0,North,Thanh Hoa,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004501,2222,DMM_QNG_SHA - Di Lang,DMX,0,Central,Quang Ngai,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004543,2232,DMM_AGI_APH - 327 Bach Dang,DMX,0,Mekong,An Giang,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004515,2239,DMM_QNA_TBI - Ha Lam,DMX,0,Central,Quang Nam,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004667,2240,DMM_BTH_BBI - 240 Nguyen Tat Thanh (Cho Lau),DMX,0,South,Binh Thuan,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004604,2244,DMM_TGI_GCO - 49A Quoc Lo 50,DMX,0,Mekong,Tien Giang,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004549,2262,DML_CTH_CRA - 408 Pham Hung,DMX,0,Mekong,Can Tho,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004480,2279,DMM_QTR_HLA - 75 Hung Vuong,DMX,0,Central,Quang Tri,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004685,2292,DMM_GLA_PTH - Quoc Lo 25 (Phu Thien),DMX,0,Central,Gia Lai,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004556,2294,DMM_AGI_CMO - My Luong,DMX,0,Mekong,An Giang,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004661,2304,DMM_BDU_DAN - Nguyen Tri Phuong,DMX,0,South,Binh Duong,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004563,2306,DMM_DNG_DSO - Nam Binh,DMX,0,Central,Dak Nong,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004575,2309,DMM_HGI_LMY - Duong 30/4 (Long My),DMX,0,Mekong,Hau Giang,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004578,2316,DMM_VLO_BTA - Tan Luoc,DMX,0,Mekong,Vinh Long,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004565,2317,DMM_NTH_NSO - Quoc lo 27 (Quang Son),DMX,0,South,Ninh Thuan,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004524,2322,DMM_QNI_TYE - Tien Yen,DMX,0,North,Quang Ninh,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004523,2326,DML_NAN_VIN - 218 Le Duan,DMX,0,North,Nghe An,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004659,2329,DMM_LDO_DLA - Tu Phuoc (Trai Mat),DMX,0,South,Lam Dong,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004576,2341,DML_DTH_LVO - Lap Vo,DMX,0,Mekong,Dong Thap,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004865,2359,DMM_HCM_TPH - 328 Tan Ky Tan Quy,DMX,0,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004881,2368,DMM_BDI_PMY - 460 Quang Trung (Phu My),DMX,0,Central,Binh Dinh,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004696,2380,DMM_LDO_DTR - Ninh Gia,DMX,0,South,Lam Dong,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004618,2383,DMM_QBI_LTH - 27 Nguyen Tat Thanh (Kien Giang),DMX,0,Central,Quang Binh,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004615,2384,DMM_QBI_BDO - 9 Hung Vuong,DMX,0,Central,Quang Binh,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004710,2392,DMM_HPH_TNG - Tan Duong,DMX,0,North,Hai Phong,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004736,2395,DMM_AGI_CTH - Can Dang,DMX,0,Mekong,An Giang,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004601,2399,DMM_CMA_DDO - Duong 19/5 (Dam Doi),DMX,0,Mekong,Ca Mau,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004663,2413,DMM_TGI_CTH - 770 Quoc Lo 1A (Tan Ly Tay),DMX,0,Mekong,Tien Giang,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52005164,2416,DML_HCM_CCH - 271 Quoc Lo 22 (Tan Phu Trung),DMX,0,South,Ho Chi Minh,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004635,2420,DMM_TTH_QDI - Nguyen Vinh (Sia),DMX,0,Central,Thua Thien Hue,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004638,2428,DMM_QNA_TBI - Binh Trung,DMX,0,Central,Quang Nam,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004678,2438,DMM_DON_BHO - 184 Bui Van Hoa,DMX,0,South,Dong Nai,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004726,2440,DMM_BPH_BDA - Duc Phong,DMX,0,South,Binh Phuoc,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004693,2441,DML_HCM_TDU - 1363A Tinh Lo 43,DMX,0,South,Ho Chi Minh,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004178,1473,DMM_HNO_DAN - Hai Boi,DMX,0,North,Ha Noi,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003754,1493,DMM_BPH_CTH - Chon Thanh,DMX,0,South,Binh Phuoc,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003911,1495,DMM_HCM_CCH - 46A Tinh Lo 8 (Tan Quy),DMX,0,South,Ho Chi Minh,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004075,1499,DMM_HCM_NBE - Le Van Luong (Phuoc Kien),DMX,0,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003299,1509,DML_BNI_BNI - 21 Nguyen Van Cu,DMX,0,North,Bac Ninh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004085,1529,DMM_QNG_NHA - Cho Chua,DMX,0,Central,Quang Ngai,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003643,1536,DMM_LDO_LHA - 624 Hung Vuong (Dinh Van),DMX,0,South,Lam Dong,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003718,1541,DMM_DNG_DRL - 79 Nguyen Tat Thanh (Kien Duc),DMX,0,Central,Dak Nong,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004644,1545,DMM_AGI_TTO - 249 Ngo Tu Loi (Ba Chuc),DMX,0,Mekong,An Giang,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003649,1546,DMM_CMA_NCA - Nam Can,DMX,0,Mekong,Ca Mau,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003726,1550,DML_LAN_BLU - Phuoc Loi (Go Den),DMX,0,Mekong,Long An,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003711,1553,DMM_BLI_HBI - Hoa Binh,DMX,0,Mekong,Bac Lieu,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003662,1564,DMM_TNI_BCA - Ben Cau,DMX,0,South,Tay Ninh,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003716,1566,DML_DON_NTR - 104 Ton Duc Thang,DMX,0,South,Dong Nai,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003645,1575,DMM_BPH_LNI - 132 Quoc Lo 13 (Loc Ninh),DMX,0,South,Binh Phuoc,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003709,1578,DMM_STR_MXU - Thanh Phu,DMX,0,Mekong,Soc Trang,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003837,1589,DMM_HDU_KTH - 81 Quoc Lo 5 (Phu Thai),DMX,0,North,Hai Duong,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70243187,1603,DML_HCM_GVA - 1044 Quang Trung,DMX,0,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004632,1607,DMM_DLA_CMG - 41 Hung Vuong (Quang Phu),DMX,0,Central,Dak Lak,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003777,1616,DMM_KHH_CLA - 282 Truong Chinh,DMX,0,Central,Khanh Hoa,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003788,1624,DMM_DON_NTR - A57 Ly Thai To (Dai Phuoc),DMX,0,South,Dong Nai,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003759,1635,DMM_CMA_TVT - Song Doc,DMX,0,Mekong,Ca Mau,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003829,1637,DMM_KHH_DKH - Lac Long Quan,DMX,0,Central,Khanh Hoa,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003787,1655,DML_BRV_CDU - 230 Hung Vuong (Ngai Giao),DMX,0,South,Ba Ria Vung Tau,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003874,1677,DML_TGI_MTH - 98 Phuong 10 (Ap Bac),DMX,0,Mekong,Tien Giang,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003793,1684,DMM_QNA_DLO - Ai Nghia,DMX,0,Central,Quang Nam,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004844,896,DMM_BRV_TTH - 01 Nguyen Van Linh,DMX,0,South,Ba Ria Vung Tau,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52009990,899,DML_AGI_CDO - 17A Nguyen Van Thoai,DMX,0,Mekong,An Giang,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70243254,929,DML_HYE_MHA - Pho Ban,DMX,0,North,Hung Yen,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003304,931,DML_HYE_HYE - 335 Nguyen Van Linh,DMX,0,North,Hung Yen,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003214,952,DML_DON_LTH - 570 Le Duan,DMX,0,South,Dong Nai,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003445,1011,DML_VPH_PYE - 389A Hai Ba Trung,DMX,0,North,Vinh Phuc,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70243220,1031,DMM_HNO_NTL - 55 Nguyen Hoang,DMX,0,North,Ha Noi,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003620,1068,DML_HNO_CMY - Xuan Mai,DMX,0,North,Ha Noi,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70243244,1074,DML_HPH_TLA - 40 Minh Duc,DMX,0,North,Hai Phong,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003506,1138,DML_HNO_BVI - 406 Quang Oai,DMX,0,North,Ha Noi,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003799,1172,DMM_THO_HLO - Minh Loc,DMX,0,North,Thanh Hoa,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52005807,1173,DMM_TNI_GDA - Phuoc Duc A (Phuoc Dong),DMX,0,South,Tay Ninh,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52006916,1191,DMM_TTH_PLO - 539 Lac Long Quan (Lang Co),DMX,0,Central,Thua Thien Hue,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52006493,419,DMM_BDU_TAN - Binh Giao,DMX,0,South,Binh Duong,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004418,426,DMM_NDI_HHA - Hai Hung,DMX,0,North,Nam Dinh,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004308,455,DMM_QNA_TKY - 540 Phan Chu Trinh,DMX,0,Central,Quang Nam,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003586,457,DMM_QNA_DXU - Nam Phuoc,DMX,0,Central,Quang Nam,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004232,515,DML_KHH_NTR - 17 Thai Nguyen,DMX,0,Central,Khanh Hoa,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004316,556,DML_CBA_CBA - 44 Kim Dong,DMX,0,North,Cao Bang,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003168,557,DML_LSO_LSO - 69 Ngo Quyen,DMX,0,North,Lang Son,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003090,562,DMM_QTR_DHA - 257 Le Duan,DMX,0,Central,Quang Tri,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52007232,616,DML_HCM_HMO - 22/5 Phan Van Hon,DMX,0,South,Ho Chi Minh,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003132,629,DML_KTU_KTU - 951A Phan Dinh Phung,DMX,0,Central,Kon Tum,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003171,635,DML_HPH_KAN - 220 Tran Thanh Ngo,DMX,0,North,Hai Phong,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004397,648,DMM_TVI_CLO - Cang Long,DMX,0,Mekong,Tra Vinh,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003622,649,DML_AGI_CMO - 02 Tinh Lo 942 (Long Hoa),DMX,0,Mekong,An Giang,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52005980,701,DMM_DNG_DMI - 65 Nguyen Tat Thanh (Dak Mil),DMX,0,Central,Dak Nong,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003328,737,DML_QNG_QNG - 661 Quang Trung,DMX,0,Central,Quang Ngai,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003322,764,DML_QNA_HAN - 16 Nguyen Tat Thanh,DMX,0,Central,Quang Nam,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003462,798,DMM_HTI_CXU - Cam Xuyen,DMX,0,North,Ha Tinh,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52003667,813,DMM_NAN_THO - 116 Kim Tan,DMX,0,North,Nghe An,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004517,860,DMM_HCM_HMO - 4/25 Thoi Tam Thon,DMX,0,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004917,2465,DMM_HCM_Q12 - 343 Le Van Khuong,DMX,0,South,Ho Chi Minh,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004757,2468,DMM_QNG_TNG - Quoc Lo 1A (La Ha),DMX,0,Central,Quang Ngai,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004734,2486,DMM_BRV_LDI - Phuoc Tinh,DMX,0,South,Ba Ria Vung Tau,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004804,2488,DMM_TTH_HUE - 128A Ly Thai To,DMX,0,Central,Thua Thien Hue,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004852,2495,DMM_YBA_YBA - 152 Dinh Tien Hoang,DMX,0,North,Yen Bai,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70243267,2497,DMM_THO_NSO - Hai Hoa,DMX,0,North,Thanh Hoa,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004823,2498,DMM_NAN_TKY - Tan Ky,DMX,0,North,Nghe An,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004968,2502,DMM_BDU_DAN - 115 Quoc Lo 1K (Dong Hoa),DMX,0,South,Binh Duong,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004740,2526,DMM_QTR_CLO - 330 Duong 2/4,DMX,0,Central,Quang Tri,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004614,2540,DML_QBI_DHO - 75 Ly Thuong Kiet,DMX,0,Central,Quang Binh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004907,2566,DMM_SLA_MCH - Nong Truong,DMX,0,North,Son La,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004784,2568,DMM_TVI_CNG - 177 Duong 3/2,DMX,0,Mekong,Tra Vinh,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004820,2569,DMM_STR_CTH - Chau Thanh,DMX,0,Mekong,Soc Trang,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004970,2601,DMM_PYE_TAN - Chi Thanh,DMX,0,Central,Phu Yen,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004963,2602,DML_KHH_NTR - 10 Duong 2/4,DMX,0,Central,Khanh Hoa,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004788,2650,DMM_LAN_CTH - Tam Vu,DMX,0,Mekong,Long An,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004830,2658,DMM_QTR_HHO - 67 Le Duan (Khe Sanh),DMX,0,Central,Quang Tri,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004920,2662,DMM_HCM_Q06 - 60 Tan Hoa Dong,DMX,0,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004953,2670,DMM_VLO_TBI - My Loc (Cai Ngang),DMX,0,Mekong,Vinh Long,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52005170,2743,DMM_CTH_BTH - 189 Le Hong Phong,DMX,0,Mekong,Can Tho,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004902,2744,DMM_QNG_DPH - Pho Thanh,DMX,0,Central,Quang Ngai,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52004972,2745,DMM_QBI_QNI - Gia Ninh,DMX,0,Central,Quang Binh,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52005211,2759,DMM_CTH_VTH - Vinh Thanh,DMX,0,Mekong,Can Tho,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70243273,2767,DMM_QBI_QTR - Quang Tung,DMX,0,Central,Quang Binh,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52005168,2778,DMM_BLI_GRA - Lang Tron,DMX,0,Mekong,Bac Lieu,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52005194,2779,DMM_HCM_HMO - 36/3D Phan Van Doi,DMX,0,South,Ho Chi Minh,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52005124,2804,DMM_DTH_CTH - 62 QL80 (Cai Tau Ha),DMX,0,Mekong,Dong Thap,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70243100,10536,DML_CTH_CDO - Co Do,DMX,0,Mekong,Can Tho,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70243129,10590,DMM_LAN_TTH - My Phu,DMX,0,Mekong,Long An,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70251886,10615,DMS_VLO_VLI - Thanh Binh,DMX,0,Mekong,Vinh Long,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70242763,10708,DMM_HCM_TDU - 845A Nguyen Duy Trinh,DMX,0,South,Ho Chi Minh,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70242885,11362,DML_BRV_VTA - Rach Dua,DMX,0,South,Ba Ria Vung Tau,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70242772,11499,DML_HCM_BCH - 2148 Vinh Loc,DMX,0,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70252991,11546,DMM_DLA_KPA - Phuoc An (2022),DMX,0,Central,Dak Lak,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70243581,11781,DMM_GLA_DDO - Thi Tran Dak Doa,DMX,0,Central,Gia Lai,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70243232,11875,DMM_HCM_BCH - An Phu Tay,DMX,0,South,Ho Chi Minh,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70252079,12280,DMM_BDU_TUY - 23 Vo Thi Sau,DMX,0,South,Binh Duong,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70259520,12353,DMM_BRV_VTA - 779A Binh Gia,DMX,0,South,Ba Ria Vung Tau,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70272675,12500,DMM_HCM_HMO - 493 Dang Thuc Vinh,DMX,0,South,Ho Chi Minh,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70259256,12631,DMM_HCM_BTA - 15/7 Lien Khu 5-6,DMX,0,South,Ho Chi Minh,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70252082,12679,DMM_DNG_GNG - Vong Xoay Tinh Doi,DMX,0,Central,Dak Nong,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70243319,13071,DMM_BLI_PLO - Phuoc Long,DMX,0,Mekong,Bac Lieu,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70258931,13912,DMM_LAN_MHO - 290 Duong DT817,DMX,0,Mekong,Long An,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70259477,14876,DML_HCM_BTA - 636 Kinh Duong Vuong,DMX,0,South,Ho Chi Minh,Y,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70259150,15907,DMM_AGI_TBI - 20B (Chi Lang),DMX,0,Mekong,An Giang,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
70259628,15913,DMM_DON_TBO - Bac Son (Phu Son),DMX,0,South,Dong Nai,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
52006485,4283,DMM_TQU_HYE - Tan Yen,DMX,0,North,Tuyen Quang,N,TRUE,2025-08-24T17:30:20.702Z,csv-import,csv-import
